ID,Content,Class,Platform
1079723848436797440,"RT @ajanet_ar: ""إصابة مباشرة""
الحوثيون أعلنوا أن ""الطيران المسير نفذ هجومًا واسعًا بعدد من طائرات ""صماد3""، وكشفوا أمس عن أكبر هجوم بصواريخ…",crime-war-conflict,twitter
1170779322040422403,@fatimas100 نتمنى أن تكوني بخير الآن يا فاطمة 😅,others,twitter
1097186260928491520,#ما_وراء_الخبر | أولويات السلطات #السعودية بين استمرار خسائرها العسكرية في الحد الجنوبي وتركيزها على تعزيز ثقافة ال… ,politics,twitter
1142404347772526592,"RT @ajanet_ar: ما يوصف بالجهود الإصلاحية التي يقوم بها محمد بن سلمان تثير جدلا واسعا داخل السعودية وخارجها

",politics,twitter
1146454177415127044,"RT @ajanet_ar: عائلات في العراء

السوريون اضطروا إلى هدم غرفهم بأيديهم قبل 10 أيام امتثالًا لأوامر السلطات وسط تصاعد حملات العنصرية وخطاب ا…",politics,twitter
1110541827139084289,RT @AJABreaking: عاجل | المبعوث الأممي للشرق الأوسط: على إسرائيل أن تحترم التزاماتها بموجب القانون الدولي,politics,twitter
1164837645538562049,@khadeijakw مرحباً.. نشكرك على تفاعلكِ مع التغريدة التي نشرناها ونعلمكِ أننا قد راسلناك على الخاص للتو,others,twitter
1108606189808635904,RT @AJABreaking: عاجل | مراسل #الجزيرة: انفجاران متزامنان في العاصمة الأفغانية كابل يوقعان إصابات,crime-war-conflict,twitter
1182801850682236928,RT @AJABreaking: عاجل | ترمب يقول إنه بحث هاتفيا مع نتنياهو إمكانية توقيع معاهدة للدفاع المشترك بين الولايات المتحدة وإسرائيل,politics,twitter
1103988740593135616,"#الجزيرة_هذا_الصباح | من علوم الذرة إلى عالم الأدب وميادين الكفاح الوطني.. تعرف على أبرز نساء العرب الرائدات 
#اليوم_العالمي_للمرأة ",others,twitter
1200521353004277761,#الجزيرة_هذا_الصباح – وصولاً إلى عامه الرابع.. ما أكثر ما يعجبكم في برنامج الجزيرة هذا الصباح؟ ,human-rights-press-freedom,twitter
1214969335099404289,"أول زيارة خارجية لولي العهد السعودي إلى مصر
كن جزءاً من مجتمعنا  https://goo.gl/31qzyH في أول زيارة خارجية له.. ولي العهد السعودي يختار مصر، و1000 كلم مربع من أراضي جنوب سيناء لمشروع استثماري سعودي  لمتابعتنا على  https://twitter.com/ajplusarabi https://www.facebook.com/ajplusarabi موقعنا: http://ajplus.net/arabi
صادق الرئيس المصري عبد الفتاح السيسي على اتفاقية ترسيم الحدود البحرية بين مصر والسعودية بالرغم من معارضة الشارع المصري",politics,twitter
1176877864593121280,"RT @ajanet_ar: ""أضحت خرابًا""

قوات الانقلاب #الإماراتي بدأت بنهب القصر الرئاسي ثم حرضت المواطنين على اقتحامه والدخول للمقار الحكومية

https…",politics,twitter
1144331344484458496,"RT @AJA_Syria: ماذا يفعل ثامر #السبهان في شرق #سوريا
قريباً على شاشة #الجزيرة ",politics,twitter
1047222194420379648,القوات الموالية لـ #حفتر تهاجم مجددا #طرابلس وحكومة الوفاق تعلن التصدي للهجوم.. لماذا يعيد الرجل الكَرّة رغم الهزيمة السابقة لقواته في غريان وفشلها في تحقيق أهدافها في العاصمة الليبية؟  | تقرير: أحمد العساف ,crime-war-conflict,twitter
1116023138850967552,عاجل | المجلس العسكري الانتقالي: قوى الحرية والتغيير قالت إن أي تجمع خارج مكان الاعتصام لا يمثلها,politics,twitter
1202903954662862848,RT @AJABreaking: عاجل | وزير الخارجية التركي: يجب أن تكون عودة السوريين لبلادهم طوعية وآمنة,politics,twitter
1160240629609373699,RT @AJABreaking: عاجل | مصادر ميدانية للجزيرة: حراسة القصر الرئاسي في #عدن تسلمه  لقوات الحزام الأمني المدعومة إماراتيا,politics,twitter
1154375955449880583,250 مليون متعاطٍ للمخدرات حول العالم.. وأكثر من 200 ألف وفاة سنوية بسبب تعاطيها,health,twitter
1217890921309667329,"حروب الاحتلال الإسرائيلي طالت السعودية ومصر. لكن بماذا يمكن لإسرائيل أن تفيد العرب؟
كن جزءاً من مجتمعنا  https://www.youtube.com/ajplusarabi هل الامتناع عن التطبيع مع الاحتلال الإسرائيلي يضيع على العرب فرصاً كثيرة؟ وبعيداً عن القضية الفلسطينية هل يوجد سبب آخر يدعو إلى العداء بين الطرفين؟  لمتابعتنا على  https://twitter.com/ajplusarabi https://www.facebook.com/ajplusarabi موقعنا: http://ajplus.net/arabi
لمتابعة 'الدحيح'  http://www.youtube.com/c/AJpluskibreet رب صدفة خير من ألف اختراع #الدحيح  مصادر الدحيح:   1.      https://www.jstor.org/stable/2634940?seq=1#page_scan_tab_contents 2.      https://www.youtube.com/watch?v=5hPHAVEDpwA 3.      https://www.youtube.com/watch?v=XVXmYD0UPRQ 4.      https://www.pharmaceutical-journal.com/news-and-analysis/infographics/three-decades-of-viagra/20202847.article?firstPass=false 5.      https://www.wired.com/2016/04/hey-nokia-isnt-just-company-used-make-phones/amp?fbclid=IwAR15AOnmJAFgbdU32LbOUx56NY54rZUazrVv7tMlXJAx_VgvhxmZBGG12bw 6.      https://www.nde-ed.org/EducationResources/CommunityCollege/Radiography/Introduction/history.htm 7.      https://www.cnbc.com/2018/04/26/aws-earnings-q1-2018.html 8.      http://www.bbc.co.uk/ahistoryoftheworld/objects/hQR9oN5LTeCLcuKfPDMJ9A 9.      https://www.youtube.com/watch?v=qO1brxn1rNs&t=549s 10.  https://www.youtube.com/watch?v=HMyRV6kts4E&t=229s 11.  https://www.youtube.com/watch?v=3C3tPHA21Y0",politics,twitter
1144549751834025984,"ساحة نشطة للتعبير في #إيران.. وسائل التواصل الاجتماعي فضاء للسجال والنقد في المجتمع الإيراني، وحضورها مثار جدل رغم المنع والحظر.
 عدنان بوريني – الجزيرة – طهران ",politics,twitter
1187075339832442880,RT @AJABreaking: عاجل | أمر ملكي سعودي بإعفاء وزير الخارجية إبراهيم العساف من منصبه,politics,twitter
1130636226044878851,الجزيرة هذا الصباح - في اليوم العالمي للعمال .. كيف تتحقق معادلة الواجبات والحقوق؟ ,human-rights-press-freedom,twitter
1159474026034663424,عاجل | مصادر للجزيرة: انتشار قوات حكومية في محيط مبنى رئاسة الوزراء ومعسكر طارق في حي خور مكسر بعدن,politics,twitter
1105182848569335808,معتقلات في سجون #السيسي.. #للقصة_بقية ,human-rights-press-freedom,twitter
1133372355756138496,"الحكومة المصرية تسند لشركة ""المقاولون العرب"" إنشاء مسجد جديد بالعاصمة الإدارية على مساحة 116 فدانًا وبتكلفة نحو 800 مليون جنيه ",spiritual,twitter
1176889097102798849,"إجراءات قد تؤدي إلى عزل ترمب..
السبب: اتصال مشبوه مع الرئيس الأوكراني
كيف يتم عزل الرئيس في الولايات المتحدة؟ ",politics,twitter
1118680544839995394,عاجل | المجلس العسكري الانتقالي: نثق في أن ردنا على الوثيقة  ستقبله قوى إعلان الحرية والتغيير بروح الشراكة والوطنية,politics,twitter
1110844001312272384,"المادة 102.. حل لأزمة #الجزائر أم مأزق جديد؟
https://t.co/0Axn1jXnSQ ",politics,twitter
1181857582840811520,"#سوريا الأكثر فتكاً بالصحفيين لعام 2019.. تصنيف لجنة حماية الصحفيين الدولية يضع سوريا على قائمة البلاد التي تشهد ارتفاعاً في الجرائم ضد الصحافة
#الأخبار ",human-rights-press-freedom,twitter
1154874880820727812,RT @AJABreaking: عاجل | مراسل #الجزيرة نقلا عن تقرير غوتيريش: الغارات الجوية وحدها أدت إلى قتل وتشويه 684 طفلا يمنيا,crime-war-conflict,twitter
1122142108222095367,"RT @ajanet_ar: تمثيل عسكري محدود
قوى إعلان الحرية والتغيير تصر على موقفها بشأن أبرز نقاط الخلاف مع المجلس العسكري حول مقاليد الحكم

التفاصي…",politics,twitter
1082758847318712326,RT @AJABreaking: عاجل | الخارجية الإماراتية تقول إن الغارات تأتي في إطار حق الدفاع عن النفس,politics,twitter
1070227846478520320,"#كواليس برنامج #بلا_حدود:
الزميل أحمد منصور في استقبال زعيم حركة النهضة في تونس الشيخ راشد #الغنوشي قبل بدء الحلقة.

#الجزيرة",politics,twitter
1080290112376848385,"بيت أبيض أكثر هدوءا والسلام في #سوريا وغيرها.. فورين بوليسي ترصد أمنيات العام الجديد 
",politics,twitter
1139097195163074560,"RT @ajanet_ar: ""طرق أسرع لصنعها"".. باحثون قالوا إن إيران تستطيع صناعة قنبلة نووية في أسابيع عدة حال توفرت لديها هذه الشروط

https://t.co/xs…",crime-war-conflict,twitter
1178631894935724032,"أستاذ مصري يبتكر طريقة لاختصار ساعات تعلم اللغة العربية لغير الناطقين بها
#الجزيرة_هذا_الصباح ",education,twitter
1138845330894655489,عاجل | روحاني: رئيس الوزراء الياباني عبر لي عن حرص بلاده على الحفاظ على الاتفاق النووي لأهميته بالنسبة للعالم,politics,twitter
1123546626835058693,"RT @ajanet_ar: تطورات جديدة 

وزير الدفاع السوداني رئيسًا للمجلس العسكري الانتقالي الذي تولى سلطة البلاد لمدة عامين والمحتجون يتحدون الجيش…",politics,twitter
1188769664802922497,RT @AJABreaking: عاجل | النيابة العامة المصرية تقرر حبس وزير العدل السابق أحمد سليمان على ذمة قضية أخلي سبيله فيها قبل أيام,politics,twitter
1119344922782392320,عاجل | وزير الخارجية الأمريكي: واشنطن وشركاؤها الأوروبيون ملتزمون بالعمل على منع #إيران من الحصول على سلاح نووي,politics,twitter
1120669749321641985,RT @AJABreaking: عاجل | وزير النفط الإيراني: سياسات واشنطن التي تستهدف قطاع النفط وتدميره هي مجرد حلم لن يتحقق,politics,twitter
1178399045037023232,"""الحوار الجاد من أجل #جزائر لا يظلم فيها أحدا"".. هل يستجيب الشارع الجزائري لدعوة الرئيس المنتخب عبد المجيد تبون؟",politics,twitter
1127850351489634305,RT @AJABreaking: عاجل | تصريحات للرئيس التركي رجب طيب #أردوغان للتعليق على الاتفاق التركي الأمريكي بشأن الوضع في شمال #سوريا,politics,twitter
1125072774383460353,"""أخرجوا لنا صفقة القرن لخلط الأوضاع في الشرق الأوسط وتفرقة وتقسيم المنطقة وتركيا لن تسمح بذلك"".. #أردوغان يحذر من المخططات الأمريكية خلال خطاب له بـ""أسبوع الابتكار التركي"" ",politics,twitter
1214245245401141249,#ترمب يهدد #العراق بفرض عقوبات غير مسبوقة إذا طالبت بغداد برحيل القوات الأمريكية على أساس غير ودي ,politics,twitter
1168181893864538112,RT @AJABreaking: عاجل | حزب الله يعلن في بيان له عن تدمير آلية عسكرية إسرائيلية عند طريق ثكنة افيفيم وقتل وجرح من فيها,crime-war-conflict,twitter
1214825501304459271,"@Free88_ هذا ما نقرؤه فعلاً في العديد من المقالات التي تتنبأ بنهاية فيسبوك، ولكنه يظل التطبيق الأول من حيث عدد المستخدمين.
هل تتوقعين فعلاً سقوطه قريباً؟",science-and-technology,twitter
1160245458943598594,RT @AJABreaking: عاجل | وزير الخارجية التركي: سنواصل أعمال التنقيب في منطقة شرق البحر المتوسط وأنشطتنا تتم وفق القانون الدولي,business-and-economy,twitter
1209768243721908226,بينما تعاني دول عربية العجز وشح الموارد المالية.. لماذا يلجأ حكام وأثرياء عرب إلى إيداع المليارات في بنوك الخارج؟ ,business-and-economy,twitter
1123194082937978880,"رئيس بلدية تركية ينفذ وعده الانتخابي.. السوريون لن يأخذوا قرشا واحدا
https://t.co/lEQg6o6AzD ",politics,twitter
1157795028586192897,"أعطني لاعباً عربياً وحذاء ألمانياً وسأجعل منتخبات العالم تزحف على أناملها!
#السليط_الإخباري",sports,twitter
1128242934133010433,RT @AJABreaking: عاجل | وزير الطاقة السعودي يقر بتعرض منشآت نفطية سعودية لهجوم بطائرات مسيرة مفخخة,politics,twitter
1194144450362171394,@3SOOR5 من أشهر المصابين بهذا المرض الملاكم الأمريكي محمد علي كلاي,health,twitter
1177572625167441920,RT @AJABreaking: عاجل | مدير مكتب واشنطن بوست في #مصر على تويتر: شاهدت مقنعين مدججين بالسلاح في ميدان رمسيس بالقاهرة,politics,twitter
1145185731863879681,المجلس العسكري: #فض_اعتصام_القيادة_العامة في #الخرطوم كان بعلم مسبق وموافقة من قوى الحرية والتغيير ,politics,twitter
1124631437980917760,@FahadBuzwair @MunaHawwa كلامك مصدر إلهام لنا.. وحافز على الاستمرار 🌹,others,twitter
1171438179179782144,#كاريكاتير | منظمة التحرير,art-and-entertainment,twitter
1164467286041878533,RT @AJABreaking: عاجل | رئيس الوزراء العراقي: الدولة تواجه ضغطا شديدا وواجبنا هو حماية النظام العام والمواطنين على حد سواء,politics,twitter
1097579057020055553,"الفنانة السعودية أسيل عمران من مواليد 1989 وسبق لها الزواج من الإعلامي البحريني خالد الشاعر وخاضت تجربة الغناء بتقديمها ثلاثة ألبومات غنائية باللهجة الخليجية 
",art-and-entertainment,twitter
1080093807964811264,"موقع إسرائيلي: ضباط من #الإمارات ومصر تفقدوا #منبج تمهيدا لنشر قواتهم
",politics,twitter
1163188888124309504,RT @AJABreaking: عاجل | المتظاهرون رفعوا شعارات منددة بقوات الدعم السريع واتهموها بقتل متظاهر تحت التعذيب بعد اعتقاله,politics,twitter
1166612285089112071,"2014 : أكثر من 59 مليون نازح ولاجئ حول  العالم
2015 : أكثر من 65 مليون نازح ولاجئ حول  العالم
كم تتوقعون عددهم اليوم؟",crime-war-conflict,twitter
1161193385430081536,#نتنياهو يواجه اتهامات رسمية بخيانة الأمانة وتلقى رشى قد تصل عقوبتها إلى السجن 10 سنوات.. هل انتهى مستقبله السياسي؟ ,politics,twitter
1155376459470577665,عاجل | الحكومة الإيرانية: ندعو الدول الأوروبية للتراجع عن إرسال أسطول بحري وأن لا تدعم بقية الدول هذا الإجراء,politics,twitter
1168539589113470976,العقل المدبر لهجمات 11 سبتمبر خالد شيخ محمد يبدي استعداده لمساعدة أسر الضحايا بالدعاوى ضد #السعودية.. برأيك كيف تقيم هذه الخطوة؟,politics,twitter
1207412722637443072,#ليبيا.. #تركيا مستعدة لإرسال قوات إذا طلبت طرابلس ذلك وروسيا تدعو للحوار بعد تصريحات أمريكية عن تحضير مشروع قانون يعاقبها على وجودها هناك | تقرير: رأفت الرفاعي #الحصاد ,politics,twitter
1101995602722746368,"أودت العاصفة الثلجية ""جوناس"" التي ضربت الساحل الشمالي الشرقي لأميركا بحياة ١٥ شخصا وتسببت بشلل في حركة المرور 
مصدر الصورة: رويترز",environment,twitter
1152465242875727873,RT @AJABreaking: عاجل | روحاني: فرض عقوبات أمريكية على وزير الخارجية الإيراني يظهر أن واشنطن تكذب بشأن رغبتها بالحوار مع #إيران,politics,twitter
1190661089924722688,#نشرتكم | بين الترقب وتجاذبات أنصار المرشحين.. المشهد الانتخابي يسيطر على منصات التواصل التونسية ,politics,twitter
1125834766002139136,RT @AJABreaking: عاجل | المجلس العسكري بالسودان: القوات غير النظامية الموالية للحزب الحاكم السابق وضعت تحت قيادة الجيش والشرطة,politics,twitter
1216296149784649728,بدء وقائع المحاكمة البرلمانية للرئيس الأمريكي في مجلس الشيوخ والادعاء يعرض لائحة الاتهام على المجلس.. المزيد من التفاصيل مع مراسلة #الجزيرة ,politics,twitter
1199154289752588288,"سيارة.. طائرة.. ملعب.. أشكال كثيرة يصنعها أحمد من الورق
ما المدة اللازمة لإتمام أحد الأشكال حسب توقعكم؟",art-and-entertainment,twitter
1086343214666108928,إرجاء الإعلان عن التشكيل الوزاري لحكومة عبدالله حمدوك لمزيد من المشاورات لضمان التمثيل المناسب لأقاليم #السودان المختلفة وللشباب والنساء.. التفاصيل كاملة مع مراسلنا في #الخرطوم أحمد الرهيد ,politics,twitter
1207792339239997441,@Moka_Abo_Elghit يا سلام 😍.. محبة عظيمة نعتز بها.. ونسعى دوماً للحفاظ عليها 🌹,others,twitter
1105317490580578304,خلافات داخل حزب المحافظين البريطاني تفشل استفتاء الخروج من الاتحاد الأوروبي والمفاوضات تصل إلى طريق مسدود ,politics,twitter
1117152043305717763,بعد توقفه لأكثر من أربعة أعوام منذ اجتياح جماعة الحوثي للعاصمة #صنعاء.. مجلس النواب اليمني يعقد جلسته في مدينة سيئون بمحافظة حضرموت بعد أن رفضت القوات الموالية للإمارات انعقاد المجلس في #عدن ,politics,twitter
1115259408429277184,RT @AJABreaking: عاجل | البيت الأبيض يصدر بيانا يدرج الحرس الثوري الإيراني على لائحة الولايات المتحدة للمنظمات الإرهابية,politics,twitter
1145075774711578624,RT @AJABreaking: عاجل | المتحدث العسكري باسم #الحوثيين: الطيران المسير هاجم مطار أبها الدولي في جنوب #السعودية,crime-war-conflict,twitter
1214595415309537282,@FathiaAsfour هل هي جماجم حقيقية؟  😰,others,twitter
1069520006675746816,#شاهد | وسط الحقول.. طائرة تهبط اضطراريا بضواحي #موسكو مما أدى لجرح 23 شخصا ,others,twitter
1217516324882210816,RT @AJABreaking: عاجل | رئيس الوزراء الكندي: حادثة الطائرة الأوكرانية تنبهنا جميعا إلى الحاجة العاجلة للعمل من أجل خفض التصعيد,politics,twitter
1132234829930651649,"أنماط هندسية مميزة تشكل لوحات متناسقة عند مشاهدتها من الأعلى..
سلسلة صور جوية لمدينة برشلونة التقطها المصور المجري @mogyimarci بطائرة مسيّرة تظهر جمال العمارة فيها وتبرز تناسقها..
يا تُرى ما شكل مدينتكم عند النظر إليها من الأعلى؟ ",art-and-entertainment,twitter
1114913230877548546,عاجل | الرئاسة التركية: أردوغان وترمب يتفقان على كشف جميع ملابسات قضية خاشقجي وعدم السماح بالتستر عليها,politics,twitter
1208945321088126976,"""زمزم"" أول بنك إسلامي في #إثيوبيا.. لحظة تاريخية تشهدها السوق المصرفية الإثيوبية، بعد مطالبات عدة بتأسيس بنوك إسلامية في بلد يشكل المسلمون فيه نحو نصف سكانه
| حسن رزاق | الجزيرة | أديس أبابا #الأخبار ",business-and-economy,twitter
1142036426705571840,أعداد الطلاب تزداد عاماً بعد آخر.. وزارة التربية والتعليم في #غزة تدعو المانحين لدعم بناء مدارس جديدة في القطاع | هشام زقوت | الجزيرة | غزة #الأخبار ,education,twitter
1173928158334246912,"احتفالات الماء وانتصارات التاريخ 
حدث هام للكمبوديين",others,twitter
1112882338122293249,الانتخابات المحلية في #تركيا.. حزب العدالة في الصدارة لكنه يتراجع فما الدلالات؟ ,politics,twitter
1123507242240749568,RT @AJABreaking: عاجل | رويترز عن وزير الخارجية الإيراني: الولايات المتحدة ليست في وضع يؤهلها لأن تصنف الآخرين كإرهابيين,politics,twitter
1189277512989335560,"#مصر وموريتانيا وليبيا في صدارة الدول الأعلى في نسب البطالة بين الشباب.
#الجزيرة",business-and-economy,twitter
1122105972573523969,حكومة الوفاق الوطني تعلن السيطرة على مطار #طرابلس وطائرات حفتر تقصف مطار معيتيقة.. من يمتلك القدرة على الحسم العسكري بليبيا في ظل مشهد متشابك سياسيا وأمنيا؟ ,crime-war-conflict,twitter
1164858170587713536,RT @AJABreaking: عاجل | رويترز عن وكالة فارس: الناقلة البريطانية ستينا إمبيرو اصطدمت بقارب صيد إيراني قبل احتجازها,politics,twitter
1217567132856156160,"حروب الاحتلال الإسرائيلي طالت السعودية ومصر. لكن بماذا يمكن لإسرائيل أن تفيد العرب؟
كن جزءاً من مجتمعنا  https://www.youtube.com/ajplusarabi هل الامتناع عن التطبيع مع الاحتلال الإسرائيلي يضيع على العرب فرصاً كثيرة؟ وبعيداً عن القضية الفلسطينية هل يوجد سبب آخر يدعو إلى العداء بين الطرفين؟  لمتابعتنا على  https://twitter.com/ajplusarabi https://www.facebook.com/ajplusarabi موقعنا: http://ajplus.net/arabi
لمتابعة 'الدحيح'  http://www.youtube.com/c/AJpluskibreet رب صدفة خير من ألف اختراع #الدحيح  مصادر الدحيح:   1.      https://www.jstor.org/stable/2634940?seq=1#page_scan_tab_contents 2.      https://www.youtube.com/watch?v=5hPHAVEDpwA 3.      https://www.youtube.com/watch?v=XVXmYD0UPRQ 4.      https://www.pharmaceutical-journal.com/news-and-analysis/infographics/three-decades-of-viagra/20202847.article?firstPass=false 5.      https://www.wired.com/2016/04/hey-nokia-isnt-just-company-used-make-phones/amp?fbclid=IwAR15AOnmJAFgbdU32LbOUx56NY54rZUazrVv7tMlXJAx_VgvhxmZBGG12bw 6.      https://www.nde-ed.org/EducationResources/CommunityCollege/Radiography/Introduction/history.htm 7.      https://www.cnbc.com/2018/04/26/aws-earnings-q1-2018.html 8.      http://www.bbc.co.uk/ahistoryoftheworld/objects/hQR9oN5LTeCLcuKfPDMJ9A 9.      https://www.youtube.com/watch?v=qO1brxn1rNs&t=549s 10.  https://www.youtube.com/watch?v=HMyRV6kts4E&t=229s 11.  https://www.youtube.com/watch?v=3C3tPHA21Y0",politics,twitter
1206703045930868737,"الكلاب المهملة تقود السيارات في نيوزيلندا
مركز SPCA لحماية الحيوانات الأليفة أطلق برنامجاً تدريبياً لمكافحة الآراء المسبقة عن الكلاب التي تعيش في الملاجئ، يبدأ التمرين على مجسم سيارة يتألف من القواعد الأساسية مثل استخدام دواسة السرعة وضع الأقدام على المقود والمكابح  إعداد: ريما عيتاني  لمتابعتنا على تويتر https://twitter.com/ajplusarabi للتواصل معنا على فيسبوك  https://www.facebook.com/ajplusarabi  لتصفح موقعنا الإلكتروني http://ajplus.net/arabi/ للاشتراك في قناتنا http://www.youtube.com/channel/UC-4KnPMmZzwAzW7SbVATUZQ?sub_confirmation=1",science-and-technology,twitter
1198551776691195905,RT @AJABreaking: عاجل | محكمة إسرائيلية تدين الشيخ رائد صلاح بالتهم الموجهة إليه بما فيها دعم تنظيم الحركة الإسلامية المحظور,politics,twitter
1086353330878726144,"وزير الرياضة والشباب الماليزي يتهم إسرائيل ""بالنفاق ومحاولة لعب دور الضحية لجلب تعاطف حقير""
",politics,twitter
1113546715058003968,"""والله موجوع، لو تعتبروني والدكم كنتم ساعدتوني وفوتوني عالمستشفى"".. مسنّ لبناني يشكو أوجاعه باكيا ويوجه رسالة خلال تظاهرة ببيروت ",politics,twitter
1081493005352062977,الجريمة الإلكترونية تضرب عمق الدولة الألمانية.. تسريب وثائق وبيانات مئات من كبار الشخصيات السياسية على موقع تويتر ,crime-war-conflict,twitter
1199430319776112647,"""محاكمة #ترمب وعزله تعني تفكك البلاد وتمزق لحمتها المجتمعية"".. تحذير بصيغة ترهيب يلمح له البيت الأبيض في الوقت الذي يستعد فيه الديمقراطيون لمحاكمة الرئيس الأمريكي | أحمد هزيم – الجزيرة – واشنطن #الأخبار ",politics,twitter
1210544239584710656,#إدلب تحت النار مجدداً.. الغارات الجوية والبراميل المتفجرة ترعب المدنيين تزامناً مع الإعلان عن هدنة.. وارتفاع عدد القتلى والجرحى من الأطفال ,crime-war-conflict,twitter
1169705056423337984,تقرير : زياد بركات | واشنطن الداعمة للسعودية في حرب التحالف تعلن إجراء محادثات مع جماعة الحوثي التي تنفي ذلك.. إنعطافة جديدة في مسار الحرب في #اليمن؟ ,politics,twitter
1127826040657797120,RT @AJABreaking: عاجل | رويترز: سفينة سعودية تم منعها من تحميل شحنة أسلحة في فرنسا تصل إلى ميناء سانتاندير في إسبانيا,politics,twitter
1198677666557116416,@Ma7goub7go شكراً لمشاركتنا المعلومة صديقنا العزيز,others,twitter
1188924097784373250,"""اقتل.. كلب.. حثالة""
لو قالها فلسطيني لإسرائيلي على فيسبوك يواجه الحظر
ماذا لو حدث العكس؟",human-rights-press-freedom,twitter
1146008320727236616,"RT @ajanet_ar: ""بصحة جيدة""

#السبسي تلقى العلاج والعناية اللازمة عقب إصابته بوعكة صحية حادة وسط تحذيرات من شائعات مقصودة تستهدف ""الانتقال ا…",politics,twitter
1096155943165984768,RT @AJABreaking: عاجل | رئيسة مجلس النواب الأمريكي: ندرس خيارات من بينها مواجهة إعلان الرئيس حالة الطوارئ في القضاء,politics,twitter
1144568205081501697,RT @AJABreaking: عاجل | المتحدثة باسم الرئاسة التونسية للجزيرة: تحسن الحالة الصحية للرئيس الباجي قايد #السبسي,politics,twitter
1216525267872518144,"""كينغ كازو"" يواصل التحدي ويجدد عقده مع يوكوهاما الياباني..
ما هي إنجازات أكبر لاعب يسجل حضوره في مباريات كرة القدم؟ ",sports,twitter
1215246533442097153,"تفتكر الحيوانات عندها أخلاق؟ طب لو حيوان ارتكب جريمة نحاكمه وللا ما نحاكموش؟
شاهد حلقة #الدحيح كاملة: https://t.co/On1jpDbe1t ",art-and-entertainment,twitter
1180694167720054784,"#كاريكاتير | ""اتفاق""
للمزيد من الرسومات: http://aja.me/gu5c",art-and-entertainment,twitter
1184888532697075713,أوراق يعاد استخدامها 80 مرة,environment,twitter
1108201494153617408,#ترحيل_السوريين_مطلب وسم منتشر في تويتر ما بين محرض ومدافع عنهم! ودول بدأت بالفعل عمليات إعادة اللاجئين إلى سوريا.. ,politics,twitter
1214738660328906752,@ala_qut شكراً على هذا الإطراء عزيزي، هذا يزيدنا إحساساً بالمسؤولية لتقديم الأفضل والمسلي والمفيد. وإن كانت لديك أفكار للتطوير فلا تبخل علينا.. نود أن نسمع منك 😍,others,twitter
1212402662458703875,#الاتجاه_المعاكس - لماذا كلما طالب شعب في الشرق الأوسط بأبسط حقوقه سارعت الأنظمة إلى اتهامه بالعمالة للسفارات أو للخارج؟ ,politics,twitter
1099224845127016448,هذه قصة المواطن البريطاني علي عيسى الذي يتهم الأمن الإماراتي بضربه واعتقاله بسبب تشجيعه #قطر في كأس آسيا ,politics,twitter
1184342670644301824,#الجزيرة20 مسيرة متجددة.. ورسالة أصيلة,human-rights-press-freedom,twitter
1086532764310982656,RT @AJABreaking: عاجل | السيناتور غراهام: يجب أن نتعامل مع مشكلة وحدات حماية الشعب الكردية بشكل يرضي #تركيا,politics,twitter
1063673085574946816,ارتفاع متزايد لوتيرة العنف في #أمريكا.. أصابع الاتهام بالعنصرية تتوجه نحو #ترمب وإدارته تواجه ضغوطاً لمواجهة إرهاب جماعات استعلاء العرق الأبيض، فهل يرضخ ترمب؟ | تقرير: مراد هاشم ,politics,twitter
1100561199480090624,"الهاتف يمكنه العمل أسبوعا كاملا بشكل متواصل.. ما رأيك في شكله؟
",science-and-technology,twitter
1074892010211954688,أوتاوا تسعى لإلغاء صفقة تسليح ضخمة مع #الرياض.. هل بدأت #كندا إجراءات عقابية فعلية ضد #السعودية على خلفية مقتل #خاشقجي؟ ,politics,twitter
1141465874387410945,RT @AJABreaking: عاجل | الخارجية الأمريكية: إذا تكشفت حقائق إضافية حول مقتل خاشقجي سوف ننظر في اتخاذ تدابير إضافية,politics,twitter
1082726846029025282,"مغردون اعتبروا أن الأمير يتجاوز سياسة #السعودية التي قضت بمقاطعة #قطر.. والأمير السعودي يؤكد: نعم أتابع المباريات عبر الناقل الرسمي
",politics,twitter
1213219802388545540,"بريطاني يسجل رقماً قياسياً في غينيس عن أعلى قفزة لتغميس قطعة بسكويت
البريطاني سيمون بيري سجل مؤخراً رقماً قياسياً جديداً في أعلى قفزة حبل مطاطي لتغميس قطعة بسكويت في كوب شاي من ارتفاع بلغ 73.41 متراً.   إعداد: ضحى أبوسماقة مونتاج: قصي خضر  لمتابعتنا على تويتر https://twitter.com/ajplusarabi للتواصل معنا على فيسبوك  https://www.facebook.com/ajplusarabi  لتصفح موقعنا الإلكتروني http://ajplus.net/arabi/ للاشتراك في قناتنا http://www.youtube.com/channel/UC-4KnPMmZzwAzW7SbVATUZQ?sub_confirmation=1",art-and-entertainment,twitter
1142880481832255488,RT @AJABreaking: عاجل | التحالف السعودي الإماراتي: قتيل وعدد من الجرحى في هجوم حوثي  على مطار أبها,crime-war-conflict,twitter
1184572848247062528,RT @AJABreaking: عاجل | وسم #ميدان_التحرير يتصدر قائمة الترند في #مصر ويحل في المرتبة الثانية عالميا,politics,twitter
1055072864708132864,"""قبيحة.. سوداء.. سمينة"" ألفاظ عنصرية حملتها طائرة ""رايان إير""
والعنصري يحافظ على مقعده ",human-rights-press-freedom,twitter
